deal_totalPrice,gross_area,address,house_age,deal_time,deal_unitPrice,floor_number,house_decoration,house_orientation,house_usage,household_style,is_two_five,longitude_latitude,region,with_elevator,xiaoqu,lon,lat
113,113.3,lvshunkou1,8,2019-08,9939,26,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.333539,38.828823",lvshunkou,1,亿达蓝湾,121.33353899999999,38.828823
95,89.08,zhonghai2,10,2015-11,10609,24,精装,南 西,普通住宅,2室1厅1厨1卫,2,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
180,152.82,zhonghai2,11,2016-02,11779,24,精装,南 北,普通住宅,4室2厅1厨2卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
118,93.0,zhonghai2,6,2016-04,12689,32,其他,南,普通住宅,2室2厅1厨1卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
118,93.0,wanda3,7,2016-03,12635,32,其他,南,普通住宅,2室1厅1厨1卫,0,"121.527594,38.87021",shahekou,1,中海紫御观邸二期,121.527594,38.87021
112,93.0,zhonghai2,7,2016-04,12044,32,毛坯,南,普通住宅,2室2厅1厨1卫,0,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
112,93.0,wanda3,11,2016-05,12044,24,简装,南,普通住宅,2室1厅1厨1卫,0,"121.528923,38.871145",shahekou,1,中海华庭,121.52892299999999,38.871145
115,94.0,zhonghai2,11,2016-04,12181,24,精装,南,普通住宅,2室2厅1厨1卫,2,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
115,94.0,quanshuilongpanjinquan,11,2019-06,12235,16,精装,东 南 北,普通住宅,3室2厅1厨1卫,5,"121.645147,39.023279",ganjingzi,1,泉水N3区,121.645147,39.023278999999995
161,99.0,zhonghai2,7,2016-05,16263,9,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.528417,38.869767",gaoxinyuanqu,1,中海紫御观邸一期,121.52841699999999,38.869766999999996
140,117.08,zhonghai2,10,2016-05,11958,24,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
113,93.0,zhonghai2,11,2016-06,12097,24,精装,南,普通住宅,2室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
157,105.02,zhongshanyouhao,25,2015-08,14902,6,简装,东 南 西,普通住宅,3室2厅1厨1卫,0,"121.655353,38.927866",zhongshan,1,九中安乐街,121.655353,38.927865999999995
125,45.24,zhongshanyouhao,8,2015-09,27520,34,精装,东,普通住宅,1室0厅1厨1卫,0,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
125,45.24,zhongshanyouhao,8,2017-03,27520,34,其他,东 东北,普通住宅,1室1厅1厨1卫,0,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
125,45.24,zhongshanyouhao,8,2017-01,27631,34,其他,东 北,普通住宅,1室0厅1厨1卫,0,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
137,65.05,zhongshanyouhao,28,2015-10,20984,7,简装,南 北,普通住宅,1室1厅1厨1卫,0,"121.6541,38.925281",zhongshan,0,九中爱华街,121.6541,38.925281
139,72.45,zhongshanyouhao,7,2016-03,19186,42,精装,西北,普通住宅,1室1厅1厨1卫,0,"121.653604,38.927406",zhongshan,1,一方国际,121.653604,38.927406
132,45.24,zhongshanyouhao,8,2016-06,29178,34,精装,西南,普通住宅,1室0厅1厨1卫,0,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
132,45.24,zhongshanyouhao,8,2017-04,29178,34,其他,东北,普通住宅,1室0厅1厨1卫,0,"121.652328,38.924396",zhongshan,1,汇邦中心,121.652328,38.924396
126,86.06,zhongshanyouhao,16,2016-07,14583,32,其他,西 北,普通住宅,1室1厅1厨1卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
140,108.3,zhongshanyouhao,16,2016-07,12928,32,精装,西 北,普通住宅,2室2厅1厨1卫,0,"121.653248,38.924848",zhongshan,1,中山九号,121.653248,38.924848
120,101.3,zhoushuizi,16,2015-08,11847,12,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.571101,38.952548",ganjingzi,1,星加坡花园,121.571101,38.952548
115,140.33,qianguan,5,2017-02,8160,5,其他,南 北,普通住宅,4室2厅1厨2卫,2,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
110,134.0,qianguan,5,2017-03,8209,7,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
110,134.0,hualu,25,2017-03,8209,6,精装,南 北,普通住宅,4室2厅1厨2卫,5,"121.530065,38.858078",gaoxinyuanqu,0,华录园,121.530065,38.858078000000006
109,130.35,qianguan,5,2017-03,8363,7,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
89,117.0,qianguan,4,2017-04,7590,27,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
89,117.0,qianguan,4,2017-04,7607,29,毛坯,南 北,普通住宅,3室1厅1厨1卫,0,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
89,117.0,qianguan,4,2017-04,7590,27,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
89,117.0,qianguan,4,2017-04,7607,29,毛坯,南 北,普通住宅,3室1厅1厨1卫,0,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
144,145.47,qianguan,9,2017-06,9875,7,其他,南 北,普通住宅,4室2厅1厨2卫,0,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
120,133.0,qianguan,5,2017-07,9023,7,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
120,133.0,haifu,12,2019-05,9023,26,精装,南 北,普通住宅,3室1厅1厨2卫,0,"121.808139,39.032084",kaifaqudl,1,水御兰庭,121.80813899999998,39.032084000000005
110,129.0,qianguan,5,2017-08,8528,18,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.665027,39.042918",ganjingzi,1,金地艺境,121.665027,39.042918
95,141.44,zhanqian,19,2018-09,6717,7,毛坯,南 北,普通住宅,3室1厅1厨1卫,0,"121.733149,39.097263",jinzhou,0,盛滨花园C区,121.733149,39.097263
97,142.0,zhanqian,19,2019-05,6831,7,简装,南 北,普通住宅,3室2厅1厨1卫,0,"121.722741,39.094912",jinzhou,0,南棉小区,121.72274099999998,39.094912
83,118.15,zhanqian,18,2019-05,7025,7,简装,南 北,普通住宅,3室2厅1厨1卫,0,"121.727813,39.093062",jinzhou,0,金源花园小区,121.72781299999998,39.093061999999996
87,134.5,zhanqian,16,2019-01,6447,18,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.72275181639,39.092176577691",jinzhou,1,金连福地,121.72275181639,39.092176577691
85,119.22,zhanqian,16,2019-03,7130,6,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.734591,39.095975",jinzhou,0,盛滨花园B区,121.734591,39.095975
85,135.86,zhanqian,15,2018-09,6257,7,简装,南 北,普通住宅,3室2厅1厨1卫,5,"121.727813,39.093062",jinzhou,0,金源花园小区,121.72781299999998,39.093061999999996
81,125.47,zhanqian,18,2017-04,6400,15,精装,东南,普通住宅,5室2厅1厨3卫,5,"121.730014,39.098404",jinzhou,1,冠军大厦,121.73001399999998,39.098403999999995
96,162.02,zhanqian,11,2016-12,5926,6,简装,南 北,普通住宅,4室2厅1厨2卫,0,"121.734591,39.095975",jinzhou,0,盛滨花园B区,121.734591,39.095975
87,126.21,pulandian1,10,2019-10,6854,17,精装,南 北,普通住宅,3室2厅1厨2卫,0,"121.94836172303,39.401078627478",pulandian,1,外滩九号,121.94836172303002,39.401078627478
105,95.89,yishanli,10,2019-04,10951,33,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.807766,39.062152",kaifaqudl,1,海航YOHO湾,121.80776599999999,39.062152000000005
84,135.17,yishanli,16,2019-01,6215,7,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.8048675464,39.058638773215",kaifaqudl,0,倚山里小区,121.80486754639999,39.058638773215
80,144.4,yishanli,7,2018-12,5541,16,其他,西,商住两用,4室1厅1厨1卫,0,"121.810361,39.067774",kaifaqudl,1,上品公馆,121.81036100000001,39.067774
93,91.47,yishanli,5,2018-10,10168,32,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.807766,39.062152",kaifaqudl,1,海航YOHO湾,121.80776599999999,39.062152000000005
95,90.0,yishanli,7,2018-08,10500,18,精装,南,普通住宅,2室1厅1厨1卫,0,"121.80234581323,39.051176273068",kaifaqudl,1,润泽园小区,121.80234581323,39.051176273068
80,160.0,yishanli,12,2018-06,5000,7,其他,东 南 北,普通住宅,3室2厅1厨2卫,0,"121.808801,39.056423",kaifaqudl,1,辽河石油勘探局家属楼,121.808801,39.056422999999995
92,100.5,yishanli,5,2018-07,9155,29,其他,南 北,普通住宅,2室1厅1厨1卫,0,"121.795639,39.067871",kaifaqudl,1,中环城市广场,121.795639,39.067871000000004
102,126.0,yishanli,6,2018-04,8096,32,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.806793,39.066074",kaifaqudl,1,钻石9座,121.806793,39.066074
101,126.0,yishanli,6,2018-03,8016,32,其他,南 北,普通住宅,3室2厅1厨2卫,0,"121.806793,39.066074",kaifaqudl,1,钻石9座,121.806793,39.066074
93,127.0,zhanqian,18,2019-10,7323,15,精装,南 北,普通住宅,3室1厅1厨1卫,0,"121.730014,39.098404",jinzhou,1,冠军大厦,121.73001399999998,39.098403999999995
93,127.0,dongshan3,18,2018-09,7323,7,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.82213087549,39.052375898336",kaifaqudl,0,格林小镇,121.82213087549,39.052375898336
84,111.43,zhanqian,20,2019-07,7494,15,精装,东 南 北,普通住宅,2室2厅1厨1卫,5,"121.730014,39.098404",jinzhou,1,冠军大厦,121.73001399999998,39.098403999999995
91,98.02,yishanli,5,2019-08,9284,28,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.795639,39.067871",kaifaqudl,1,中环城市广场,121.795639,39.067871000000004
162,106.94,zhonghai2,7,2016-11,15102,32,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
119,94.4,zhonghai2,8,2017-04,12606,33,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
134,82.6,zhonghai2,8,2017-07,16223,12,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
206,133.09,zhonghai2,7,2017-10,15479,32,毛坯,南 北,普通住宅,3室2厅1厨2卫,2,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
139,81.27,zhonghai2,7,2017-12,17104,32,精装,南 北,普通住宅,3室2厅1厨1卫,2,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
189,93.49,zhonghai2,7,2018-02,20174,32,精装,南,普通住宅,2室2厅1厨1卫,0,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
140,71.6,zhonghai2,8,2018-06,19554,11,简装,南,普通住宅,2室1厅1厨1卫,0,"121.526079,38.870333",gaoxinyuanqu,1,名仕智慧谷,121.52607900000001,38.870333
132,64.0,zhonghai2,11,2019-06,20625,24,精装,南,普通住宅,2室1厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
125,72.45,zhonghai2,6,2019-06,17185,29,精装,西南,普通住宅,2室1厅1厨1卫,0,"121.528995,38.866619",gaoxinyuanqu,1,东盛启城,121.528995,38.866619
154,80.0,zhonghai2,10,2019-062016-09,19188,24,其他,东南,普通住宅,2室1厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
180,95.43,zhonghai2,7,2019-06,18862,12,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
135,64.3,zhonghai2,6,2019-06,20996,24,精装,南,普通住宅,2室1厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
158,82.96,zhonghai2,5,2019-06,18986,32,精装,南,普通住宅,2室1厅1厨1卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
136,63.93,zhonghai2,11,2019-06,21196,24,精装,南,普通住宅,2室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
122,71.9,zhonghai2,4,2019-06,16969,24,精装,西北,普通住宅,2室1厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
153,70.0,zhonghai2,7,2019-06,21786,32,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.531974,38.868002",gaoxinyuanqu,1,雯君庭,121.531974,38.868002000000004
153,70.0,sanbanan,6,2018-03,21858,51,其他,西南,商住两用,1室1厅1厨1卫,0,"121.65987,38.925938",zhongshan,1,嘉和广场,121.65987,38.925938
172,81.27,zhonghai2,6,2019-06,21165,32,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
157,88.1,zhonghai2,5,2019-06,17821,12,简装,南 北,普通住宅,2室2厅1厨1卫,0,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
129,63.86,zhonghai2,10,2019-07,20138,24,精装,南,普通住宅,2室1厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
194,99.7,zhonghai2,7,2019-07,19409,11,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.526079,38.870333",gaoxinyuanqu,1,名仕智慧谷,121.52607900000001,38.870333
175,94.42,zhonghai2,8,2019-07,18535,33,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
159,82.0,zhonghai2,5,2019-07,19366,26,毛坯,南,普通住宅,2室2厅1厨1卫,0,"121.527835,38.870826",gaoxinyuanqu,1,中海紫御观邸四期,121.52783500000001,38.870826
190,93.0,zhonghai2,5,2019-07,20431,34,精装,南,普通住宅,2室2厅1厨1卫,0,"121.527835,38.870826",gaoxinyuanqu,1,中海紫御观邸四期,121.52783500000001,38.870826
180,76.21,zhonghai2,6,2019-07,23619,33,精装,东 南 北,普通住宅,3室2厅1厨1卫,2,"121.531974,38.868002",gaoxinyuanqu,1,雯君庭,121.531974,38.868002000000004
183,92.72,zhonghai2,10,2019-07,19737,32,精装,南,普通住宅,2室1厅1厨1卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
108,60.92,zhonghai2,8,2019-082017-04,17729,27,精装,南,普通住宅,1室1厅1厨1卫,2,"121.528995,38.866619",gaoxinyuanqu,1,东盛启城,121.528995,38.866619
165,83.91,zhonghai2,6,2019-08,19664,32,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
139,64.33,zhonghai2,11,2019-08,21530,24,精装,南,普通住宅,2室1厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
199,93.0,zhonghai2,7,2019-02,21366,32,其他,南,普通住宅,2室1厅1厨1卫,0,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
116,56.7,zhonghai2,7,2019-03,20459,33,精装,南 北,普通住宅,1室1厅1厨1卫,0,"121.531974,38.868002",gaoxinyuanqu,1,雯君庭,121.531974,38.868002000000004
200,95.0,zhonghai2,7,2019-03,21053,22,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.526079,38.870333",gaoxinyuanqu,1,名仕智慧谷,121.52607900000001,38.870333
175,93.0,zhonghai2,8,2019-03,18818,34,精装,南,普通住宅,2室1厅1厨1卫,2,"121.527835,38.870826",gaoxinyuanqu,1,中海紫御观邸四期,121.52783500000001,38.870826
131,63.56,zhonghai2,11,2019-032012-12,20611,24,精装,南,普通住宅,2室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
151,70.16,zhonghai2,6,2019-03,21523,24,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
195,92.43,zhonghai2,7,2019-032016-10,21098,32,其他,南,普通住宅,2室2厅1厨1卫,0,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
168,82.0,zhonghai2,5,2019-04,20403,26,精装,南,普通住宅,2室1厅1厨1卫,2,"121.527835,38.870826",gaoxinyuanqu,1,中海紫御观邸四期,121.52783500000001,38.870826
168,82.0,huanan,5,2019-06,20488,30,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.591924,39.003063",ganjingzi,1,华润置地广场二期,121.591924,39.003063
173,93.77,zhonghai2,8,2019-04,18450,12,精装,南 北,普通住宅,3室2厅1厨1卫,0,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
171,92.71,zhonghai2,7,2019-04,18445,32,其他,南,普通住宅,2室2厅1厨1卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
138,64.0,zhonghai2,10,2019-04,21485,24,精装,南,普通住宅,2室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
130,64.0,zhonghai2,11,2019-04,20313,24,精装,南,普通住宅,2室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
160,81.48,zhonghai2,10,2019-04,19637,26,精装,南,普通住宅,2室1厅1厨1卫,0,"121.527835,38.870826",gaoxinyuanqu,1,中海紫御观邸四期,121.52783500000001,38.870826
180,93.0,zhonghai2,10,2019-04,19302,32,毛坯,南,普通住宅,2室1厅1厨1卫,0,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
160,83.0,zhonghai2,7,2019-04,19278,32,精装,南,普通住宅,2室1厅1厨1卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
195,95.0,zhonghai2,6,2019-04,20527,34,精装,南,普通住宅,2室2厅1厨1卫,0,"121.527835,38.870826",gaoxinyuanqu,1,中海紫御观邸四期,121.52783500000001,38.870826
145,72.48,zhonghai2,8,2019-05,19937,32,精装,南 北,普通住宅,3室1厅1厨1卫,0,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
166,94.44,zhonghai2,5,2019-05,17525,33,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
125,58.98,zhonghai2,6,2019-05,21109,32,精装,东南,普通住宅,2室1厅1厨1卫,0,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
138,72.48,zhonghai2,6,2018-06,18999,32,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
187,93.0,zhonghai2,7,2018-06,20108,32,简装,南,普通住宅,2室1厅1厨1卫,0,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
142,64.0,zhonghai2,11,2018-07,22188,24,精装,南,普通住宅,2室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
147,69.47,zhonghai2,7,2018-08,21161,32,精装,南,普通住宅,2室1厅1厨1卫,2,"121.531974,38.868002",gaoxinyuanqu,1,雯君庭,121.531974,38.868002000000004
114,56.14,zhonghai2,5,2018-09,20253,33,其他,南,普通住宅,2室1厅1厨1卫,0,"121.531974,38.868002",gaoxinyuanqu,1,雯君庭,121.531974,38.868002000000004
123,63.95,zhonghai2,7,2018-10,19234,24,精装,南,普通住宅,2室1厅1厨1卫,2,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
170,113.68,zhonghai2,7,2018-11,14955,33,其他,南 北,普通住宅,3室2厅1厨1卫,2,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
185,92.76,zhonghai2,7,2018-12,19944,32,精装,南 北,普通住宅,2室2厅1厨1卫,2,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
124,73.66,zhonghai2,7,2018-12,16767,27,精装,东南,普通住宅,2室1厅1厨1卫,2,"121.528995,38.866619",gaoxinyuanqu,1,东盛启城,121.528995,38.866619
188,84.3,zhonghai2,6,2018-12,22302,32,其他,东 南,普通住宅,2室2厅1厨1卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
185,91.2,zhonghai2,7,2018-12,20231,32,精装,南,普通住宅,2室2厅1厨1卫,2,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
185,91.2,penghui,7,2018-05,20286,5,其他,南 北,普通住宅,2室2厅1厨1卫,2,"121.60478,38.969349",ganjingzi,0,温莎小镇,121.60478,38.969349
215,107.53,zhonghai2,7,2019-01,19995,32,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.527594,38.87021",gaoxinyuanqu,1,中海紫御观邸二期,121.527594,38.87021
160,83.95,zhonghai2,7,2019-01,19000,32,精装,南 北,普通住宅,2室2厅1厨1卫,2,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
170,89.09,zhonghai2,12,2019-01,19082,24,精装,西南,普通住宅,2室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
182,83.45,zhonghai2,6,2019-01,21810,22,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.526079,38.870333",gaoxinyuanqu,1,名仕智慧谷,121.52607900000001,38.870333
160,88.45,zhonghai2,5,2019-01,18090,12,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
162,94.42,zhonghai2,8,2019-01,17158,33,精装,南 北,普通住宅,2室1厅1厨1卫,0,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
174,83.45,zhonghai2,8,2018-05,20827,22,精装,南 北,普通住宅,2室1厅1厨1卫,2,"121.526079,38.870333",gaoxinyuanqu,1,名仕智慧谷,121.52607900000001,38.870333
121,63.98,zhonghai2,7,2018-05,18913,24,其他,南,普通住宅,2室1厅1厨1卫,0,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
165,76.2,zhonghai2,7,2018-05,21654,32,其他,西南 北,普通住宅,3室1厅1厨1卫,0,"121.531974,38.868002",gaoxinyuanqu,1,雯君庭,121.531974,38.868002000000004
203,95.0,zhonghai2,7,2018-05,21369,34,精装,南,普通住宅,2室2厅1厨1卫,0,"121.527835,38.870826",gaoxinyuanqu,1,中海紫御观邸四期,121.52783500000001,38.870826
141,81.07,zhonghai2,10,2018-05,17393,24,精装,东南,普通住宅,2室2厅1厨1卫,5,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
110,59.0,zhonghai2,6,2018-05,18645,32,精装,南 东北,普通住宅,2室1厅1厨1卫,0,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
110,59.0,sanbanan,25,2018-03,18645,5,其他,南 北,普通住宅,2室1厅1厨1卫,5,"121.665722,38.925387",zhongshan,0,39中顺阳街,121.665722,38.925387
117,71.68,zhonghai2,10,2018-05,16323,24,精装,西北,普通住宅,2室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
115,57.03,zhonghai2,7,2018-05,20078,33,精装,南,普通住宅,2室1厅1厨1卫,0,"121.531974,38.868002",gaoxinyuanqu,1,雯君庭,121.531974,38.868002000000004
149,84.74,zhonghai2,8,2018-05,17584,33,精装,南,普通住宅,2室2厅1厨1卫,2,"121.523289,38.864525",gaoxinyuanqu,1,第8区,121.52328899999999,38.864525
180,84.33,zhonghai2,6,2018-06,21345,32,毛坯,西南 北,普通住宅,2室2厅1厨1卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
129,63.95,zhonghai2,7,2018-06,20094,24,其他,南,普通住宅,2室1厅1厨1卫,2,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
148,83.0,zhonghai2,6,2018-03,17832,32,精装,南,普通住宅,2室1厅1厨1卫,0,"121.531055,38.869077",gaoxinyuanqu,1,中海紫御观邸三期,121.53105500000001,38.869077000000004
148,83.0,miaoling,9,2015-10,17832,28,其他,南,普通住宅,2室2厅1厨1卫,0,"121.53525,38.902699",gaoxinyuanqu,1,东方圣克拉二期,121.53525,38.902699
139,69.63,zhonghai2,7,2018-03,19963,32,精装,南 北,普通住宅,3室1厅1厨1卫,2,"121.531974,38.868002",gaoxinyuanqu,1,雯君庭,121.531974,38.868002000000004
124,63.93,zhonghai2,10,2018-03,19397,24,简装,南,普通住宅,2室1厅1厨1卫,5,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
149,88.32,zhonghai2,10,2018-03,16814,24,毛坯,西南,普通住宅,2室2厅1厨1卫,5,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
146,70.16,zhonghai2,7,2018-03,20767,24,精装,南,普通住宅,2室1厅1厨1卫,2,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
153,83.45,zhonghai2,8,2018-03,18335,22,精装,南 北,普通住宅,2室2厅1厨1卫,0,"121.526079,38.870333",gaoxinyuanqu,1,名仕智慧谷,121.52607900000001,38.870333
164,75.0,zhonghai2,7,2018-03,21867,32,其他,南 北,普通住宅,3室1厅1厨1卫,0,"121.531974,38.868002",gaoxinyuanqu,1,雯君庭,121.531974,38.868002000000004
164,81.27,zhonghai2,7,2018-03,20180,32,精装,南 北,普通住宅,3室2厅1厨1卫,2,"121.525795,38.869526",gaoxinyuanqu,1,圣托里尼,121.525795,38.869526
125,63.63,zhonghai2,10,2018-03,19567,24,精装,南,普通住宅,2室2厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
135,64.0,zhonghai2,10,2018-032015-10,21016,24,精装,南,普通住宅,2室1厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
135,64.0,zhonghai2,10,2019-10,20960,24,简装,南,普通住宅,2室1厅1厨1卫,0,"121.528923,38.871145",gaoxinyuanqu,1,中海华庭,121.52892299999999,38.871145
